architecture_depth,dependency_span,family_id,first_top1_layer,model_seed,nuisance_count,pattern_length,position_mode,predictive_order,regime,settling_delay,span_mode,stable_top1_layer,top1_reversal_count
8,11,"supportive:(3, 0):5",7,11,4,6,randomized,1,supportive,0,sparse,7,1
8,11,"supportive:(2, 2):6",3,11,4,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(1, 1):7",3,11,4,6,randomized,1,supportive,0,sparse,3,1
8,6,"supportive:(3, 1):0",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(0, 3):1",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(2, 1):2",4,11,8,6,aligned,1,supportive,0,contiguous,4,1
8,6,"supportive:(2, 1):3",4,11,8,6,aligned,1,supportive,6,contiguous,10,5
8,6,"supportive:(0, 0):4",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(3, 3):5",9,11,8,6,aligned,1,supportive,0,contiguous,9,1
8,6,"supportive:(2, 1):6",4,11,8,6,aligned,1,supportive,0,contiguous,4,1
8,6,"supportive:(0, 3):7",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(1, 1):0",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(1, 2):1",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(1, 2):2",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(1, 2):3",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(3, 2):4",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(3, 0):5",14,11,8,6,aligned,1,supportive,0,contiguous,14,1
8,6,"supportive:(0, 2):6",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(0, 2):7",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(2, 1):0",4,11,8,6,aligned,1,supportive,0,contiguous,4,1
8,6,"supportive:(1, 1):1",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(0, 2):2",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(2, 0):3",6,11,8,6,aligned,1,supportive,0,contiguous,6,1
8,6,"supportive:(2, 0):4",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(2, 3):5",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(2, 3):6",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(1, 2):7",6,11,8,6,aligned,1,supportive,0,contiguous,6,1
8,6,"supportive:(3, 2):0",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(0, 2):1",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(0, 0):2",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(2, 3):4",5,11,8,6,aligned,1,supportive,0,contiguous,5,1
8,6,"supportive:(0, 1):6",3,11,8,6,aligned,1,supportive,0,contiguous,3,1
8,6,"supportive:(3, 1):0",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(0, 3):1",5,11,8,6,randomized,1,supportive,0,contiguous,5,1
8,6,"supportive:(2, 1):2",4,11,8,6,randomized,1,supportive,4,contiguous,8,5
8,6,"supportive:(2, 1):3",4,11,8,6,randomized,1,supportive,9,contiguous,13,3
8,6,"supportive:(0, 0):4",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(3, 3):5",5,11,8,6,randomized,1,supportive,4,contiguous,9,3
8,6,"supportive:(2, 1):6",4,11,8,6,randomized,1,supportive,0,contiguous,4,1
8,6,"supportive:(0, 3):7",5,11,8,6,randomized,1,supportive,0,contiguous,5,1
8,6,"supportive:(1, 1):0",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(1, 2):1",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(1, 2):2",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(1, 2):3",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(3, 2):4",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(3, 0):5",14,11,8,6,randomized,1,supportive,0,contiguous,14,1
8,6,"supportive:(0, 2):6",5,11,8,6,randomized,1,supportive,0,contiguous,5,1
8,6,"supportive:(0, 2):7",5,11,8,6,randomized,1,supportive,0,contiguous,5,1
8,6,"supportive:(2, 1):0",4,11,8,6,randomized,1,supportive,0,contiguous,4,1
8,6,"supportive:(1, 1):1",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(0, 2):2",5,11,8,6,randomized,1,supportive,0,contiguous,5,1
8,6,"supportive:(2, 0):3",6,11,8,6,randomized,1,supportive,0,contiguous,6,1
8,6,"supportive:(2, 0):4",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(2, 3):5",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(2, 3):6",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(1, 2):7",6,11,8,6,randomized,1,supportive,0,contiguous,6,1
8,6,"supportive:(3, 2):0",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(0, 2):1",5,11,8,6,randomized,1,supportive,0,contiguous,5,1
8,6,"supportive:(0, 0):2",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(2, 3):4",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,6,"supportive:(0, 1):6",3,11,8,6,randomized,1,supportive,0,contiguous,3,1
8,11,"supportive:(3, 1):0",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(0, 3):1",5,11,8,6,aligned,1,supportive,0,sparse,5,1
8,11,"supportive:(2, 1):2",4,11,8,6,aligned,1,supportive,0,sparse,4,1
8,11,"supportive:(2, 1):3",4,11,8,6,aligned,1,supportive,6,sparse,10,7
8,11,"supportive:(0, 0):4",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(3, 3):5",5,11,8,6,aligned,1,supportive,4,sparse,9,3
8,11,"supportive:(2, 1):6",4,11,8,6,aligned,1,supportive,0,sparse,4,1
8,11,"supportive:(0, 3):7",5,11,8,6,aligned,1,supportive,0,sparse,5,1
8,11,"supportive:(1, 1):0",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(1, 2):1",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(1, 2):2",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(1, 2):3",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(3, 2):4",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(3, 0):5",14,11,8,6,aligned,1,supportive,0,sparse,14,1
8,11,"supportive:(0, 2):6",5,11,8,6,aligned,1,supportive,0,sparse,5,1
8,11,"supportive:(0, 2):7",5,11,8,6,aligned,1,supportive,0,sparse,5,1
8,11,"supportive:(2, 1):0",4,11,8,6,aligned,1,supportive,0,sparse,4,1
8,11,"supportive:(1, 1):1",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(0, 2):2",5,11,8,6,aligned,1,supportive,0,sparse,5,1
8,11,"supportive:(2, 0):3",6,11,8,6,aligned,1,supportive,0,sparse,6,1
8,11,"supportive:(2, 0):4",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(2, 3):5",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(2, 3):6",4,11,8,6,aligned,1,supportive,0,sparse,4,1
8,11,"supportive:(1, 2):7",6,11,8,6,aligned,1,supportive,0,sparse,6,1
8,11,"supportive:(3, 2):0",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(0, 2):1",6,11,8,6,aligned,1,supportive,3,sparse,9,3
8,11,"supportive:(0, 0):2",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(2, 3):4",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(0, 1):6",3,11,8,6,aligned,1,supportive,0,sparse,3,1
8,11,"supportive:(3, 1):0",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(0, 3):1",5,11,8,6,randomized,1,supportive,0,sparse,5,1
8,11,"supportive:(2, 1):2",4,11,8,6,randomized,1,supportive,6,sparse,10,7
8,11,"supportive:(2, 1):3",4,11,8,6,randomized,1,supportive,7,sparse,11,3
8,11,"supportive:(0, 0):4",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(3, 3):5",5,11,8,6,randomized,1,supportive,4,sparse,9,5
8,11,"supportive:(2, 1):6",4,11,8,6,randomized,1,supportive,0,sparse,4,1
8,11,"supportive:(0, 3):7",5,11,8,6,randomized,1,supportive,0,sparse,5,1
8,11,"supportive:(1, 1):0",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(1, 2):1",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(1, 2):2",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(1, 2):3",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(3, 2):4",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(3, 0):5",14,11,8,6,randomized,1,supportive,0,sparse,14,1
8,11,"supportive:(0, 2):6",5,11,8,6,randomized,1,supportive,0,sparse,5,1
8,11,"supportive:(0, 2):7",5,11,8,6,randomized,1,supportive,0,sparse,5,1
8,11,"supportive:(2, 1):0",4,11,8,6,randomized,1,supportive,0,sparse,4,1
8,11,"supportive:(1, 1):1",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(0, 2):2",5,11,8,6,randomized,1,supportive,0,sparse,5,1
8,11,"supportive:(2, 0):3",6,11,8,6,randomized,1,supportive,0,sparse,6,1
8,11,"supportive:(2, 0):4",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(2, 3):5",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(2, 3):6",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(1, 2):7",6,11,8,6,randomized,1,supportive,0,sparse,6,1
8,11,"supportive:(3, 2):0",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(0, 2):1",7,11,8,6,randomized,1,supportive,0,sparse,7,1
8,11,"supportive:(0, 0):2",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(2, 3):4",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,11,"supportive:(0, 1):6",3,11,8,6,randomized,1,supportive,0,sparse,3,1
8,8,"supportive:(3, 3):0",18,11,0,8,aligned,1,supportive,0,contiguous,18,1
8,8,"supportive:(0, 2):1",7,11,0,8,aligned,1,supportive,0,contiguous,7,1
8,8,"supportive:(0, 1):2",5,11,0,8,aligned,1,supportive,0,contiguous,5,1
8,8,"supportive:(1, 3):3",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 2):4",7,11,0,8,aligned,1,supportive,0,contiguous,7,1
8,8,"supportive:(3, 1):5",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 2):6",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 1):7",4,11,0,8,aligned,1,supportive,0,contiguous,4,1
8,8,"supportive:(1, 3):0",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 1):1",5,11,0,8,aligned,1,supportive,0,contiguous,5,1
8,8,"supportive:(1, 0):2",6,11,0,8,aligned,1,supportive,0,contiguous,6,1
8,8,"supportive:(2, 3):3",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 2):4",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 0):5",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 3):6",10,11,0,8,aligned,1,supportive,0,contiguous,10,1
8,8,"supportive:(2, 2):7",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 2):0",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 3):1",5,11,0,8,aligned,1,supportive,0,contiguous,5,1
8,8,"supportive:(0, 3):2",5,11,0,8,aligned,1,supportive,0,contiguous,5,1
8,8,"supportive:(1, 1):3",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 0):4",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 2):5",7,11,0,8,aligned,1,supportive,0,contiguous,7,1
8,8,"supportive:(2, 0):7",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 3):1",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 0):3",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 3):4",3,11,0,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 0):5",7,11,0,8,aligned,1,supportive,0,contiguous,7,1
8,8,"supportive:(0, 2):6",7,11,0,8,aligned,1,supportive,0,contiguous,7,1
8,8,"supportive:(3, 0):7",7,11,0,8,aligned,1,supportive,0,contiguous,7,1
8,8,"supportive:(3, 3):0",11,11,0,8,randomized,1,supportive,7,contiguous,18,7
8,8,"supportive:(0, 2):1",5,11,0,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(0, 1):2",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 3):3",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 2):4",5,11,0,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(3, 1):5",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 2):6",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 1):7",4,11,0,8,randomized,1,supportive,0,contiguous,4,1
8,8,"supportive:(1, 3):0",3,11,0,8,randomized,1,supportive,,contiguous,,2
8,8,"supportive:(0, 1):1",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 0):2",6,11,0,8,randomized,1,supportive,0,contiguous,6,1
8,8,"supportive:(2, 3):3",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 2):4",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 0):5",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 3):6",10,11,0,8,randomized,1,supportive,0,contiguous,10,1
8,8,"supportive:(2, 2):7",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 2):0",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 3):1",5,11,0,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(0, 3):2",5,11,0,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(1, 1):3",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 0):4",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 2):5",9,11,0,8,randomized,1,supportive,0,contiguous,9,1
8,8,"supportive:(2, 0):7",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 3):1",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 0):3",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 3):4",3,11,0,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 0):5",7,11,0,8,randomized,1,supportive,0,contiguous,7,1
8,8,"supportive:(0, 2):6",7,11,0,8,randomized,1,supportive,0,contiguous,7,1
8,8,"supportive:(3, 0):7",7,11,0,8,randomized,1,supportive,0,contiguous,7,1
8,15,"supportive:(3, 3):0",10,11,0,8,aligned,1,supportive,0,sparse,10,1
8,15,"supportive:(0, 2):1",6,11,0,8,aligned,1,supportive,3,sparse,9,3
8,15,"supportive:(0, 1):2",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 3):3",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 2):4",6,11,0,8,aligned,1,supportive,3,sparse,9,3
8,15,"supportive:(3, 1):5",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 2):6",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 1):7",4,11,0,8,aligned,1,supportive,0,sparse,4,1
8,15,"supportive:(1, 3):0",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 1):1",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 0):2",6,11,0,8,aligned,1,supportive,0,sparse,6,1
8,15,"supportive:(2, 3):3",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(3, 2):4",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 0):5",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 3):6",10,11,0,8,aligned,1,supportive,0,sparse,10,1
8,15,"supportive:(2, 2):7",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(3, 2):0",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 3):1",5,11,0,8,aligned,1,supportive,0,sparse,5,1
8,15,"supportive:(0, 3):2",5,11,0,8,aligned,1,supportive,0,sparse,5,1
8,15,"supportive:(1, 1):3",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 0):4",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 2):5",6,11,0,8,aligned,1,supportive,3,sparse,9,3
8,15,"supportive:(2, 0):7",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 3):1",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 0):3",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 3):4",3,11,0,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(3, 0):5",7,11,0,8,aligned,1,supportive,0,sparse,7,1
8,15,"supportive:(0, 2):6",6,11,0,8,aligned,1,supportive,3,sparse,9,3
8,15,"supportive:(3, 0):7",7,11,0,8,aligned,1,supportive,0,sparse,7,1
8,15,"supportive:(3, 3):0",10,11,0,8,randomized,1,supportive,7,sparse,17,3
8,15,"supportive:(0, 2):1",5,11,0,8,randomized,1,supportive,0,sparse,5,1
8,15,"supportive:(0, 1):2",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 3):3",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 2):4",5,11,0,8,randomized,1,supportive,0,sparse,5,1
8,15,"supportive:(3, 1):5",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 2):6",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 1):7",4,11,0,8,randomized,1,supportive,6,sparse,10,7
8,15,"supportive:(1, 3):0",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 1):1",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 0):2",6,11,0,8,randomized,1,supportive,0,sparse,6,1
8,15,"supportive:(2, 3):3",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(3, 2):4",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 0):5",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 3):6",10,11,0,8,randomized,1,supportive,0,sparse,10,1
8,15,"supportive:(2, 2):7",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(3, 2):0",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 3):1",5,11,0,8,randomized,1,supportive,0,sparse,5,1
8,15,"supportive:(0, 3):2",5,11,0,8,randomized,1,supportive,0,sparse,5,1
8,15,"supportive:(1, 1):3",7,11,0,8,randomized,1,supportive,0,sparse,7,1
8,15,"supportive:(2, 0):4",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(0, 2):5",5,11,0,8,randomized,1,supportive,0,sparse,5,1
8,15,"supportive:(2, 0):7",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 3):1",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 0):3",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(1, 3):4",3,11,0,8,randomized,1,supportive,0,sparse,3,1
8,15,"supportive:(3, 0):5",7,11,0,8,randomized,1,supportive,0,sparse,7,1
8,15,"supportive:(0, 2):6",5,11,0,8,randomized,1,supportive,0,sparse,5,1
8,15,"supportive:(3, 0):7",7,11,0,8,randomized,1,supportive,0,sparse,7,1
8,8,"supportive:(0, 3):0",5,11,2,8,aligned,1,supportive,0,contiguous,5,1
8,8,"supportive:(2, 2):1",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 3):2",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 2):3",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 3):4",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 3):5",9,11,2,8,aligned,1,supportive,0,contiguous,9,1
8,8,"supportive:(2, 3):6",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 2):7",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 2):0",7,11,2,8,aligned,1,supportive,0,contiguous,7,1
8,8,"supportive:(1, 3):1",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 3):2",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 0):3",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 2):4",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 3):5",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 1):6",4,11,2,8,aligned,1,supportive,0,contiguous,4,1
8,8,"supportive:(1, 3):7",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 1):0",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 0):1",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 2):2",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 2):3",7,11,2,8,aligned,1,supportive,0,contiguous,7,1
8,8,"supportive:(2, 2):4",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 0):5",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 1):6",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 2):7",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 3):0",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 0):1",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 1):2",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 3):3",5,11,2,8,aligned,1,supportive,0,contiguous,5,1
8,8,"supportive:(1, 0):4",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 0):5",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 2):6",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 2):7",3,11,2,8,aligned,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 3):0",5,11,2,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(2, 2):1",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 3):2",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 2):3",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 3):4",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 3):5",5,11,2,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(2, 3):6",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 2):7",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 2):0",5,11,2,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(1, 3):1",3,11,2,8,randomized,1,supportive,4,contiguous,7,3
8,8,"supportive:(1, 3):2",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 0):3",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 2):4",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 3):5",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 1):6",4,11,2,8,randomized,1,supportive,0,contiguous,4,1
8,8,"supportive:(1, 3):7",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 1):0",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 0):1",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 2):2",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 2):3",5,11,2,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(2, 2):4",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 0):5",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 1):6",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 2):7",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 3):0",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 0):1",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(1, 1):2",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(0, 3):3",5,11,2,8,randomized,1,supportive,0,contiguous,5,1
8,8,"supportive:(1, 0):4",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 0):5",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(2, 2):6",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,8,"supportive:(3, 2):7",3,11,2,8,randomized,1,supportive,0,contiguous,3,1
8,15,"supportive:(0, 3):0",5,11,2,8,aligned,1,supportive,0,sparse,5,1
8,15,"supportive:(2, 2):1",3,11,2,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 3):2",3,11,2,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 2):3",3,11,2,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(2, 3):4",3,11,2,8,aligned,1,supportive,0,sparse,3,1
8,15,"supportive:(3, 3):5",5,11,2,8,aligned,1,supportive,0,sparse,5,1
